event_id,homeTeam,awayTeam,homeGoals,awayGoals,h_player_0,h_position_0,h_score_0,h_player_1,h_position_1,h_score_1,h_player_2,h_position_2,h_score_2,h_player_3,h_position_3,h_score_3,h_player_4,h_position_4,h_score_4,h_player_5,h_position_5,h_score_5,h_player_6,h_position_6,h_score_6,h_player_7,h_position_7,h_score_7,h_player_8,h_position_8,h_score_8,h_player_9,h_position_9,h_score_9,h_player_10,h_position_10,h_score_10,a_player_11,a_position_11,a_score_11,a_player_12,a_position_12,a_score_12,a_player_13,a_position_13,a_score_13,a_player_14,a_position_14,a_score_14,a_player_15,a_position_15,a_score_15,a_player_16,a_position_16,a_score_16,a_player_17,a_position_17,a_score_17,a_player_18,a_position_18,a_score_18,a_player_19,a_position_19,a_score_19,a_player_20,a_position_20,a_score_20,a_player_21,a_position_21,a_score_21
8243651,Norwich City,Liverpool,0,1,Tim Krul,G,7.3,Max Aarons,D,6.8,Christoph Zimmermann,D,7.0,Grant Hanley,D,7.5,Sam Byram,D,6.5,Alexander Tettey,M,7.2,Kenny McLean,M,6.9,Lukas Rupp,M,6.6,Ondrej Duda,M,6.7,Todd Cantwell,M,7.2,Teemu Pukki,F,6.6,Alisson,G,7.1,Trent Alexander-Arnold,D,7.8,Joe Gomez,D,6.9,Virgil van Dijk,D,7.2,Andrew Robertson,D,7.5,Naby Keïta,M,7.6,Jordan Henderson,M,7.1,Georginio Wijnaldum,M,6.5,Mohamed Salah,F,6.4,Roberto Firmino,F,6.4,Alex Oxlade-Chamberlain,F,7.2
8243649,Aston Villa,Tottenham,2,3,Pepe Reina,G,8.0,Ezri Konsa,D,6.2,Björn Engels,D,6.2,Kortney Hause,D,6.8,Frédéric Guilbert,M,6.6,Danny Drinkwater,M,6.1,Douglas Luiz,M,6.6,Matt Targett,M,7.3,Anwar El Ghazi,F,7.2,Mbwana Samatta,F,7.0,Jack Grealish,F,8.3,Hugo Lloris,G,6.7,Serge Aurier,D,6.4,Toby Alderweireld,D,7.1,Davinson Sánchez,D,7.2,Ben Davies,D,7.8,Eric Dier,M,6.8,Harry Winks,M,6.9,Lucas Moura,M,7.7,Dele Alli,M,5.5,Steven Bergwijn,M,7.6,Heung-Min Son,F,8.5
8243653,Arsenal,Newcastle United,4,0,Bernd Leno,G,7.5,Héctor Bellerín,D,6.5,Shkodran Mustafi,D,7.5,David Luiz,D,7.5,Bukayo Saka,D,7.5,Dani Ceballos,M,6.8,Granit Xhaka,M,6.9,Nicolas Pépé,M,9.7,Mesut Özil,M,7.5,Pierre-Emerick Aubameyang,M,7.9,Edward Nketiah,F,6.4,Martin Dúbravka,G,5.6,Valentino Lazaro,D,6.4,Federico Fernández,D,6.7,Jamaal Lascelles,D,5.9,Ciaran Clark,D,6.4,Danny Rose,D,6.2,Miguel Almirón,M,6.0,Sean Longstaff,M,6.9,Nabil Bentaleb,M,6.2,Allan Saint-Maximin,M,7.4,Joelinton,F,7.3
8243660,Chelsea,Manchester United,0,2,Willy Caballero,G,6.2,Reece James,D,6.1,Andreas Christensen,D,6.9,Antonio Rüdiger,D,6.8,César Azpilicueta,D,6.3,NGolo Kanté,M,6.4,Jorginho,M,7.0,Mateo Kovačić,M,7.1,Pedro,F,7.3,Michy Batshuayi,F,6.1,Willian,F,7.6,David De Gea,G,7.1,Eric Bailly,D,7.3,Harry Maguire,D,8.5,Luke Shaw,D,7.2,Aaron Wan-Bissaka,M,7.7,Fred,M,7.3,Nemanja Matić,M,6.8,Brandon Williams,M,7.0,Bruno Fernandes,F,7.1,Daniel James,F,6.4,Anthony Martial,F,6.9
8578694,Manchester City,West Ham United,2,0,Ederson,G,6.8,Kyle Walker,D,7.8,Nicolás Otamendi,D,7.2,Aymeric Laporte,D,6.6,Benjamin Mendy,D,7.3,Kevin De Bruyne,M,9.4,Rodri,M,7.8,David Silva,M,7.7,Bernardo Silva,F,7.1,Sergio Agüero,F,7.2,Gabriel Jesus,F,6.7,Łukasz Fabiański,G,7.0,Ryan Fredericks,D,6.5,Issa Diop,D,6.5,Angelo Ogbonna,D,6.8,Aaron Cresswell,D,6.8,Arthur Masuaku,D,5.9,Declan Rice,M,6.5,Tomáš Souček,M,6.7,Mark Noble,M,7.0,Robert Snodgrass,F,6.5,Michail Antonio,F,6.7
8243730,Chelsea,Tottenham,2,1,Willy Caballero,G,7.0,César Azpilicueta,D,7.2,Andreas Christensen,D,7.0,Antonio Rüdiger,D,6.2,Reece James,M,6.9,Jorginho,M,7.5,Mateo Kovačić,M,7.6,Marcos Alonso,M,7.8,Mason Mount,F,6.2,Ross Barkley,F,6.8,Olivier Giroud,F,7.4,Hugo Lloris,G,7.0,Japhet Tanganga,D,6.2,Davinson Sánchez,D,7.0,Toby Alderweireld,D,6.6,Jan Vertonghen,D,6.6,Ben Davies,D,6.9,Giovani Lo Celso,M,7.4,Tanguy Ndombélé,M,6.6,Harry Winks,M,6.6,Lucas Moura,M,5.9,Steven Bergwijn,F,6.5
8243734,Sheffield United,Brighton & Hove Albion,1,1,Dean Henderson,G,6.4,Chris Basham,D,7.0,John Egan,D,7.2,Jack OConnell,D,7.3,George Baldock,M,6.5,Sander Berge,M,6.7,Oliver Norwood,M,7.7,John Fleck,M,7.6,Enda Stevens,M,7.4,Oliver McBurnie,F,6.1,Billy Sharp,F,6.3,Mathew Ryan,G,6.9,Ezequiel Schelotto,D,6.2,Adam Webster,D,7.3,Shane Duffy,D,7.0,Lewis Dunk,D,6.8,Dan Burn,D,7.1,Davy Pröpper,M,7.0,Yves Bissouma,M,6.5,Aaron Mooy,M,6.4,Neal Maupay,F,7.0,Glenn Murray,F,6.7
8243733,Crystal Palace,Newcastle United,1,0,Vicente Guaita,G,7.3,Joel Ward,D,7.5,Scott Dann,D,7.5,Gary Cahill,D,7.2,Patrick van Aanholt,D,8.8,Cheikhou Kouyaté,M,7.1,James McCarthy,M,7.4,James McArthur,M,6.8,Jordan Ayew,F,8.0,Christian Benteke,F,6.8,Wilfried Zaha,F,6.9,Martin Dúbravka,G,7.9,Valentino Lazaro,D,6.4,Federico Fernández,D,6.7,Jamaal Lascelles,D,6.7,Fabian Schär,D,7.2,Danny Rose,D,6.2,Miguel Almirón,M,6.7,Sean Longstaff,M,6.4,Nabil Bentaleb,M,6.5,Allan Saint-Maximin,M,7.1,Joelinton,F,6.3
8243731,Southampton,Aston Villa,2,0,Alex McCarthy,G,7.5,James Ward-Prowse,D,7.2,Jack Stephens,D,7.3,Jan Bednarek,D,7.3,Ryan Bertrand,D,7.2,Stuart Armstrong,M,8.1,Will Smallbone,M,6.9,Pierre-Emile Højbjerg,M,7.0,Moussa Djenepo,M,7.7,Shane Long,F,7.7,Danny Ings,F,6.8,Pepe Reina,G,7.5,Ezri Konsa,D,6.6,Tyrone Mings,D,7.3,Kortney Hause,D,6.3,Frédéric Guilbert,M,6.3,Marvelous Nakamba,M,6.4,Douglas Luiz,M,6.2,Matt Targett,M,6.5,Anwar El Ghazi,F,6.7,Jack Grealish,F,7.1,Mbwana Samatta,F,6.6
8243722,Burnley,Bournemouth,3,0,Nick Pope,G,7.8,Phil Bardsley,D,7.4,James Tarkowski,D,7.3,Ben Mee,D,7.0,Charlie Taylor,D,7.4,Jeff Hendrick,M,6.7,Ashley Westwood,M,7.5,Jack Cork,M,7.4,Dwight McNeil,M,8.9,Jay Rodriguez,F,6.7,Matěj Vydra,F,6.4,Aaron Ramsdale,G,7.2,Jack Stacey,D,6.7,Simon Francis,D,6.5,Steve Cook,D,6.4,Adam Smith,D,5.3,Philip Billing,M,6.6,Andrew Surman,M,6.9,Dan Gosling,M,6.7,Harry Wilson,F,6.8,Callum Wilson,F,5.9,Joshua King,F,7.2
8243696,Leicester City,Manchester City,0,1,Kasper Schmeichel,G,8.2,Çağlar Söyüncü,D,6.8,Jonny Evans,D,7.3,Christian Fuchs,D,6.9,Ricardo Pereira,M,7.4,Youri Tielemans,M,6.8,Dennis Praet,M,6.4,James Maddison,M,6.8,Ben Chilwell,M,6.2,Kelechi Iheanacho,F,6.8,Jamie Vardy,F,6.5,Ederson,G,7.6,Kyle Walker,D,7.1,Fernandinho,D,7.5,Aymeric Laporte,D,7.2,Benjamin Mendy,D,6.7,İlkay Gündoğan,M,6.9,Rodri,M,7.3,Kevin De Bruyne,M,6.8,Riyad Mahrez,F,8.7,Sergio Agüero,F,6.4,Bernardo Silva,F,7.0
8243721,Manchester United,Watford,3,0,David De Gea,G,7.4,Aaron Wan-Bissaka,D,6.9,Victor Lindelöf,D,7.0,Harry Maguire,D,7.6,Luke Shaw,D,7.7,Fred,M,7.5,Nemanja Matić,M,7.8,Mason Greenwood,M,8.3,Bruno Fernandes,M,9.5,Daniel James,M,6.6,Anthony Martial,F,7.2,Ben Foster,G,5.9,Craig Dawson,D,6.2,Christian Kabasele,D,6.2,Craig Cathcart,D,6.6,Adam Masina,D,6.6,Will Hughes,M,7.5,Étienne Capoue,M,5.9,Roberto Pereyra,M,6.1,Abdoulaye Doucouré,M,6.2,Gerard Deulofeu,M,6.2,Troy Deeney,F,6.8
8243703,Wolverhampton,Norwich City,3,0,Rui Patrício,G,7.8,Willy Boly,D,7.1,Conor Coady,D,7.3,Romain Saïss,D,7.8,Matt Doherty,M,8.0,Leander Dendoncker,M,7.3,Rúben Neves,M,7.6,João Moutinho,M,6.7,Jonny Otto,M,7.3,Raúl Jiménez,F,7.3,Diogo Jota,F,8.6,Tim Krul,G,6.4,Max Aarons,D,5.8,Ben Godfrey,D,6.2,Grant Hanley,D,6.5,Jamal Lewis,D,6.5,Alexander Tettey,M,6.7,Kenny McLean,M,6.7,Lukas Rupp,M,5.9,Ondrej Duda,M,6.6,Todd Cantwell,M,6.4,Teemu Pukki,F,6.5
8243732,Arsenal,Everton,3,2,Bernd Leno,G,6.5,Héctor Bellerín,D,6.6,Shkodran Mustafi,D,7.2,David Luiz,D,6.5,Sead Kolašinac,D,6.3,Dani Ceballos,M,6.9,Granit Xhaka,M,6.9,Nicolas Pépé,M,6.9,Mesut Özil,M,6.6,Pierre-Emerick Aubameyang,M,8.5,Edward Nketiah,F,7.1,Jordan Pickford,G,5.8,Djibril Sidibé,D,6.6,Yerry Mina,D,6.7,Mason Holgate,D,6.6,Leighton Baines,D,6.9,Alex Iwobi,M,6.8,Morgan Schneiderlin,M,6.1,Fabian Delph,M,7.0,Gylfi Sigurðsson,M,6.9,Dominic Calvert-Lewin,F,7.1,Richarlison,F,7.7
8243724,Liverpool,West Ham United,3,2,Alisson,G,6.3,Trent Alexander-Arnold,D,8.2,Joe Gomez,D,6.8,Virgil van Dijk,D,7.3,Andrew Robertson,D,7.2,Naby Keïta,M,7.0,Fabinho,M,7.1,Georginio Wijnaldum,M,7.4,Mohamed Salah,F,7.8,Roberto Firmino,F,6.8,Sadio Mané,F,7.4,Łukasz Fabiański,G,6.1,Jeremy Ngakia,D,6.9,Issa Diop,D,7.6,Angelo Ogbonna,D,6.7,Aaron Cresswell,D,6.2,Declan Rice,M,6.7,Tomáš Souček,M,6.6,Robert Snodgrass,M,6.5,Mark Noble,M,6.4,Felipe Anderson,M,6.1,Michail Antonio,F,7.0
8243697,Norwich City,Leicester City,1,0,Tim Krul,G,7.6,Max Aarons,D,7.1,Grant Hanley,D,7.4,Ben Godfrey,D,7.1,Jamal Lewis,D,8.0,Alexander Tettey,M,7.1,Kenny McLean,M,7.0,Emiliano Buendía,M,7.3,Ondrej Duda,M,7.7,Todd Cantwell,M,6.9,Teemu Pukki,F,6.6,Kasper Schmeichel,G,7.2,Ricardo Pereira,D,6.4,Jonny Evans,D,6.8,Çağlar Söyüncü,D,7.1,Ben Chilwell,D,6.6,Hamza Choudhury,M,6.7,Ayoze Pérez,M,6.5,Dennis Praet,M,6.8,James Maddison,M,7.1,Harvey Barnes,M,7.0,Kelechi Iheanacho,F,6.7
8243704,Brighton & Hove Albion,Crystal Palace,0,1,Mathew Ryan,G,6.6,Martín Montoya,D,6.8,Adam Webster,D,7.5,Lewis Dunk,D,7.1,Dan Burn,D,7.4,Davy Pröpper,M,7.5,Yves Bissouma,M,7.1,Aaron Mooy,M,7.8,Leandro Trossard,M,6.8,Solly March,M,6.3,Neal Maupay,F,6.9,Vicente Guaita,G,8.6,Joel Ward,D,6.7,Scott Dann,D,7.3,Gary Cahill,D,7.3,Patrick van Aanholt,D,7.8,James McCarthy,M,7.4,Wilfried Zaha,M,5.9,Cheikhou Kouyaté,M,7.0,James McArthur,M,7.0,Jordan Ayew,M,6.2,Christian Benteke,F,6.9
8243700,Newcastle United,Burnley,0,0,Martin Dúbravka,G,7.2,Javier Manquillo,D,6.9,Federico Fernández,D,7.2,Jamaal Lascelles,D,6.7,Danny Rose,D,7.0,Matt Ritchie,M,7.9,Isaac Hayden,M,7.1,Jonjo Shelvey,M,6.6,Joelinton,M,6.4,Dwight Gayle,F,7.0,Miguel Almirón,F,6.8,Nick Pope,G,7.6,Phil Bardsley,D,7.5,James Tarkowski,D,8.0,Ben Mee,D,7.6,Charlie Taylor,D,7.0,Jeff Hendrick,M,6.7,Jack Cork,M,6.7,Ashley Westwood,M,6.3,Dwight McNeil,M,6.1,Matěj Vydra,F,6.8,Jay Rodriguez,F,6.1
8243695,Bournemouth,Chelsea,2,2,Aaron Ramsdale,G,7.1,Jack Stacey,D,7.9,Steve Cook,D,6.4,Nathan Aké,D,6.9,Adam Smith,D,5.7,Philip Billing,M,7.1,Jefferson Lerma,M,7.3,Lewis Cook,M,7.0,Ryan Fraser,F,6.9,Callum Wilson,F,6.9,Joshua King,F,7.4,Willy Caballero,G,6.4,César Azpilicueta,D,7.5,Andreas Christensen,D,7.1,Fikayo Tomori,D,6.5,Reece James,M,7.3,Jorginho,M,6.0,Mateo Kovačić,M,7.3,Marcos Alonso,M,9.3,Mason Mount,F,7.4,Pedro,F,7.6,Olivier Giroud,F,6.7
8243680,West Ham United,Southampton,3,1,Łukasz Fabiański,G,6.3,Jeremy Ngakia,D,5.9,Issa Diop,D,7.0,Angelo Ogbonna,D,7.2,Aaron Cresswell,D,6.7,Jarrod Bowen,M,7.8,Mark Noble,M,6.8,Declan Rice,M,7.0,Pablo Fornals,M,7.9,Michail Antonio,F,7.6,Sébastien Haller,F,8.6,Alex McCarthy,G,5.8,James Ward-Prowse,D,7.6,Jack Stephens,D,5.8,Jan Bednarek,D,6.9,Ryan Bertrand,D,6.3,Stuart Armstrong,M,6.6,Will Smallbone,M,6.8,Pierre-Emile Højbjerg,M,7.0,Sofiane Boufal,M,6.5,Shane Long,F,6.5,Michael Obafemi,F,7.0
8243705,Watford,Liverpool,3,0,Ben Foster,G,7.1,Kiko Femenia,D,6.9,Christian Kabasele,D,7.6,Craig Cathcart,D,7.4,Adam Masina,D,7.7,Will Hughes,M,7.0,Étienne Capoue,M,7.4,Ismaila Sarr,M,9.1,Abdoulaye Doucouré,M,7.2,Gerard Deulofeu,M,6.9,Troy Deeney,F,7.6,Alisson,G,5.8,Trent Alexander-Arnold,D,5.8,Dejan Lovren,D,6.7,Virgil van Dijk,D,6.9,Andrew Robertson,D,6.6,Alex Oxlade-Chamberlain,M,6.1,Fabinho,M,6.7,Georginio Wijnaldum,M,6.4,Mohamed Salah,F,6.4,Roberto Firmino,F,6.7,Sadio Mané,F,6.6
8243712,Tottenham,Wolverhampton,2,3,Paulo Gazzaniga,G,5.8,Davinson Sánchez,D,6.6,Eric Dier,D,6.8,Japhet Tanganga,D,5.9,Serge Aurier,M,7.1,Giovani Lo Celso,M,6.5,Harry Winks,M,6.4,Ben Davies,M,6.7,Lucas Moura,F,6.8,Dele Alli,F,6.4,Steven Bergwijn,F,6.9,Rui Patrício,G,6.5,Willy Boly,D,6.6,Conor Coady,D,6.6,Romain Saïss,D,7.3,Matt Doherty,M,7.8,Rúben Neves,M,6.6,João Moutinho,M,7.3,Rúben Vinagre,M,7.0,Adama Traoré,F,7.1,Raúl Jiménez,F,7.6,Diogo Jota,F,7.9
8243707,Everton,Manchester United,1,1,Jordan Pickford,G,6.6,Séamus Coleman,D,6.6,Michael Keane,D,7.0,Mason Holgate,D,6.7,Leighton Baines,D,7.6,Theo Walcott,M,6.2,Tom Davies,M,7.0,André Gomes,M,6.2,Gylfi Sigurðsson,M,6.8,Dominic Calvert-Lewin,F,7.4,Richarlison,F,6.9,David De Gea,G,6.7,Aaron Wan-Bissaka,D,6.5,Victor Lindelöf,D,6.5,Harry Maguire,D,7.1,Luke Shaw,D,6.9,Scott McTominay,M,6.6,Nemanja Matić,M,7.8,Fred,M,6.6,Bruno Fernandes,M,7.8,Anthony Martial,F,6.8,Mason Greenwood,F,6.7
8674007,Aston Villa,Sheffield United,0,0,Ørjan Nyland,G,7.1,Ezri Konsa,D,6.8,Kortney Hause,D,7.6,Tyrone Mings,D,7.0,Matt Targett,D,7.0,Conor Hourihane,M,8.2,Douglas Luiz,M,6.7,John McGinn,M,7.0,Anwar El Ghazi,F,6.5,Keinan Davis,F,6.6,Jack Grealish,F,7.2,Dean Henderson,G,8.3,Chris Basham,D,7.7,John Egan,D,7.3,Jack Robinson,D,7.7,George Baldock,M,6.6,Sander Berge,M,6.4,Oliver Norwood,M,7.0,John Lundstram,M,6.6,Enda Stevens,M,6.7,Oliver McBurnie,F,7.0,Billy Sharp,F,6.7
8674008,Manchester City,Arsenal,3,0,Ederson,G,7.0,Kyle Walker,D,7.2,Eric García,D,6.8,Aymeric Laporte,D,6.7,Benjamin Mendy,D,7.2,Kevin De Bruyne,M,9.0,İlkay Gündoğan,M,7.9,David Silva,M,6.7,Riyad Mahrez,F,7.0,Gabriel Jesus,F,7.0,Raheem Sterling,F,7.8,Bernd Leno,G,8.0,Héctor Bellerín,D,6.4,Shkodran Mustafi,D,6.1,Pablo Marí,D,6.6,Kieran Tierney,D,6.7,Joseph Willock,M,6.7,Mattéo Guendouzi,M,6.3,Granit Xhaka,M,6.3,Bukayo Saka,M,6.1,Pierre-Emerick Aubameyang,M,6.3,Edward Nketiah,F,6.8
8243674,Liverpool,Bournemouth,2,1,Adrián,G,6.7,Trent Alexander-Arnold,D,7.4,Joe Gomez,D,7.2,Virgil van Dijk,D,8.0,James Milner,D,8.3,Alex Oxlade-Chamberlain,M,6.7,Fabinho,M,6.5,Georginio Wijnaldum,M,6.8,Mohamed Salah,F,8.4,Roberto Firmino,F,5.9,Sadio Mané,F,8.5,Aaron Ramsdale,G,6.9,Jack Stacey,D,6.2,Steve Cook,D,6.6,Nathan Aké,D,7.0,Adam Smith,D,6.4,Jefferson Lerma,M,7.1,Ryan Fraser,M,6.7,Philip Billing,M,7.4,Lewis Cook,M,6.3,Junior Stanislas,M,6.7,Callum Wilson,F,7.1
8243687,Arsenal,West Ham United,1,0,Bernd Leno,G,8.6,Sokratis,D,6.9,David Luiz,D,7.5,Pablo Marí,D,7.2,Bukayo Saka,D,7.6,Dani Ceballos,M,8.2,Granit Xhaka,M,7.0,Nicolas Pépé,M,6.5,Mesut Özil,M,7.4,Pierre-Emerick Aubameyang,M,6.8,Edward Nketiah,F,6.3,Łukasz Fabiański,G,6.5,Jeremy Ngakia,D,6.6,Issa Diop,D,7.4,Angelo Ogbonna,D,6.5,Aaron Cresswell,D,6.8,Jarrod Bowen,M,7.2,Mark Noble,M,6.9,Declan Rice,M,7.3,Pablo Fornals,M,6.8,Michail Antonio,F,5.7,Sébastien Haller,F,7.1
8243686,Crystal Palace,Watford,1,0,Vicente Guaita,G,8.3,Joel Ward,D,6.8,Scott Dann,D,7.2,Gary Cahill,D,7.1,Patrick van Aanholt,D,7.5,Cheikhou Kouyaté,M,6.7,James McCarthy,M,7.7,James McArthur,M,7.2,Jordan Ayew,F,7.6,Christian Benteke,F,8.0,Wilfried Zaha,F,6.4,Ben Foster,G,6.6,Kiko Femenia,D,7.1,Christian Kabasele,D,6.6,Craig Cathcart,D,6.3,Adam Masina,D,6.9,Will Hughes,M,6.8,Étienne Capoue,M,6.7,Ismaila Sarr,M,6.0,Abdoulaye Doucouré,M,7.2,Roberto Pereyra,M,6.7,Troy Deeney,F,7.0
8243685,Sheffield United,Norwich City,1,0,Dean Henderson,G,7.8,Chris Basham,D,7.7,John Egan,D,7.1,Jack OConnell,D,7.0,George Baldock,M,6.6,John Lundstram,M,7.5,Oliver Norwood,M,7.0,John Fleck,M,7.2,Enda Stevens,M,6.4,Oliver McBurnie,F,6.9,Billy Sharp,F,7.5,Tim Krul,G,6.7,Max Aarons,D,6.4,Grant Hanley,D,7.4,Ben Godfrey,D,7.2,Jamal Lewis,D,6.4,Alexander Tettey,M,6.9,Kenny McLean,M,7.2,Emiliano Buendía,M,6.5,Ondrej Duda,M,7.0,Todd Cantwell,M,6.2,Teemu Pukki,F,6.8
8243683,Southampton,Newcastle United,0,1,Alex McCarthy,G,8.5,Yan Valery,D,6.0,Jack Stephens,D,6.3,Jan Bednarek,D,6.9,Ryan Bertrand,D,6.9,Sofiane Boufal,M,6.2,James Ward-Prowse,M,6.9,Pierre-Emile Højbjerg,M,7.0,Moussa Djenepo,M,4.9,Shane Long,F,7.2,Danny Ings,F,6.5,Martin Dúbravka,G,7.3,Javier Manquillo,D,6.9,Jamaal Lascelles,D,7.1,Federico Fernández,D,6.8,Danny Rose,D,6.6,Matt Ritchie,M,6.6,Isaac Hayden,M,6.9,Jonjo Shelvey,M,7.8,Allan Saint-Maximin,M,7.8,Dwight Gayle,F,5.8,Miguel Almirón,F,6.8
8243664,Wolverhampton,Brighton & Hove Albion,0,0,Rui Patrício,G,7.0,Willy Boly,D,7.3,Conor Coady,D,7.4,Romain Saïss,D,7.2,Matt Doherty,M,6.9,Leander Dendoncker,M,7.3,Rúben Neves,M,6.9,João Moutinho,M,7.0,Rúben Vinagre,M,6.6,Raúl Jiménez,F,6.6,Diogo Jota,F,6.7,Mathew Ryan,G,7.3,Martín Montoya,D,7.0,Adam Webster,D,7.0,Lewis Dunk,D,7.4,Dan Burn,D,7.0,Yves Bissouma,M,7.4,Davy Pröpper,M,6.5,Aaron Mooy,M,7.2,Solly March,F,6.6,Neal Maupay,F,6.3,Leandro Trossard,F,6.4
8243672,Burnley,Tottenham,1,1,Nick Pope,G,6.3,Phil Bardsley,D,7.1,James Tarkowski,D,7.5,Ben Mee,D,6.7,Charlie Taylor,D,6.3,Jeff Hendrick,M,6.5,Ashley Westwood,M,7.6,Jack Cork,M,7.1,Dwight McNeil,M,7.4,Chris Wood,F,7.5,Jay Rodriguez,F,6.6,Hugo Lloris,G,7.7,Davinson Sánchez,D,6.4,Eric Dier,D,7.0,Toby Alderweireld,D,6.3,Japhet Tanganga,M,7.4,Oliver Skipp,M,6.9,Tanguy Ndombélé,M,6.5,Jan Vertonghen,M,6.8,Érik Lamela,F,6.8,Steven Bergwijn,F,6.7,Dele Alli,F,6.9
8243682,Chelsea,Everton,4,0,Kepa Arrizabalaga,G,7.2,César Azpilicueta,D,7.3,Antonio Rüdiger,D,7.4,Kurt Zouma,D,6.7,Marcos Alonso,D,6.6,Ross Barkley,M,9.1,Billy Gilmour,M,6.8,Mason Mount,M,7.9,Willian,F,8.8,Olivier Giroud,F,7.4,Pedro,F,8.2,Jordan Pickford,G,7.4,Djibril Sidibé,D,6.4,Michael Keane,D,6.5,Mason Holgate,D,6.0,Lucas Digne,D,6.3,Bernard,M,6.3,André Gomes,M,6.0,Tom Davies,M,5.9,Gylfi Sigurðsson,M,5.9,Dominic Calvert-Lewin,F,6.2,Richarlison,F,6.7
8243670,Manchester United,Manchester City,2,0,David De Gea,G,7.9,Victor Lindelöf,D,7.2,Harry Maguire,D,6.9,Luke Shaw,D,6.6,Aaron Wan-Bissaka,M,8.0,Fred,M,7.0,Nemanja Matić,M,6.8,Brandon Williams,M,6.5,Bruno Fernandes,F,6.9,Daniel James,F,6.8,Anthony Martial,F,7.0,Ederson,G,5.4,João Cancelo,D,7.4,Fernandinho,D,6.7,Nicolás Otamendi,D,7.1,Oleksandr Zinchenko,D,6.6,Bernardo Silva,M,6.5,Rodri,M,7.2,İlkay Gündoğan,M,7.0,Phil Foden,F,7.2,Sergio Agüero,F,6.5,Raheem Sterling,F,6.2
8243661,Leicester City,Aston Villa,4,0,Kasper Schmeichel,G,7.1,Ricardo Pereira,D,7.3,Jonny Evans,D,7.5,Çağlar Söyüncü,D,7.4,James Justin,D,7.0,Wilfred Ndidi,M,7.0,Marc Albrighton,M,7.8,Dennis Praet,M,6.9,James Maddison,M,7.6,Harvey Barnes,M,8.8,Kelechi Iheanacho,F,6.3,Pepe Reina,G,5.0,Frédéric Guilbert,D,6.4,Björn Engels,D,6.0,Tyrone Mings,D,6.3,Matt Targett,D,6.0,Marvelous Nakamba,M,6.4,Ahmed El-Mohamady,M,6.6,Douglas Luiz,M,5.4,Conor Hourihane,M,7.2,Jack Grealish,M,5.9,Mbwana Samatta,F,6.3
8684143,Norwich City,Southampton,0,3,Tim Krul,G,7.1,Max Aarons,D,6.7,Ben Godfrey,D,6.6,Timm Klose,D,5.9,Jamal Lewis,D,6.6,Emiliano Buendía,M,6.3,Kenny McLean,M,7.1,Tom Trybull,M,5.7,Todd Cantwell,M,6.5,Teemu Pukki,F,6.8,Josip Drmić,F,6.7,Alex McCarthy,G,7.1,Yan Valery,D,6.5,Jack Stephens,D,7.1,Jan Bednarek,D,7.4,Ryan Bertrand,D,7.2,Stuart Armstrong,M,8.0,James Ward-Prowse,M,7.8,Pierre-Emile Højbjerg,M,7.4,Nathan Redmond,M,7.8,Danny Ings,F,8.3,Michael Obafemi,F,7.2
8684147,Tottenham,Manchester United,1,1,Hugo Lloris,G,7.6,Serge Aurier,D,6.7,Davinson Sánchez,D,6.7,Eric Dier,D,6.3,Ben Davies,D,6.4,Moussa Sissoko,M,6.8,Harry Winks,M,6.8,Steven Bergwijn,M,7.3,Érik Lamela,M,7.1,Heung-Min Son,M,7.2,Harry Kane,F,6.4,David De Gea,G,6.7,Aaron Wan-Bissaka,D,7.1,Victor Lindelöf,D,6.3,Harry Maguire,D,7.5,Luke Shaw,D,6.9,Scott McTominay,M,7.3,Fred,M,6.9,Daniel James,M,6.2,Bruno Fernandes,M,8.2,Marcus Rashford,M,6.1,Anthony Martial,F,6.4
8684146,Watford,Leicester City,1,1,Ben Foster,G,6.5,Kiko Femenia,D,6.6,Christian Kabasele,D,7.0,Craig Dawson,D,7.6,Adam Masina,D,7.0,Étienne Capoue,M,7.0,Will Hughes,M,7.1,Ismaila Sarr,M,6.0,Abdoulaye Doucouré,M,6.3,Roberto Pereyra,M,6.7,Troy Deeney,F,7.3,Kasper Schmeichel,G,6.8,James Justin,D,7.8,Jonny Evans,D,6.7,Çağlar Söyüncü,D,7.2,Ben Chilwell,D,8.0,Wilfred Ndidi,M,7.0,Marc Albrighton,M,6.7,Youri Tielemans,M,6.8,James Maddison,M,7.7,Harvey Barnes,M,6.3,Jamie Vardy,F,6.8
8684149,Brighton & Hove Albion,Arsenal,2,1,Mathew Ryan,G,7.3,Ezequiel Schelotto,D,6.7,Adam Webster,D,6.9,Lewis Dunk,D,7.5,Dan Burn,D,6.6,Davy Pröpper,M,6.6,Yves Bissouma,M,6.7,Pascal Groß,M,7.1,Leandro Trossard,M,6.8,Aaron Mooy,M,7.3,Neal Maupay,F,7.2,Bernd Leno,G,6.6,Héctor Bellerín,D,6.2,Shkodran Mustafi,D,7.2,Rob Holding,D,6.7,Sead Kolašinac,D,6.6,Dani Ceballos,M,6.9,Mattéo Guendouzi,M,6.7,Bukayo Saka,M,6.9,Nicolas Pépé,F,7.0,Alexandre Lacazette,F,6.7,Pierre-Emerick Aubameyang,F,7.4
